   2.0000000e+00  -3.1303614e-07   0.0000000e+00
   4.0000000e+00   1.1321893e-05   0.0000000e+00
   6.0000000e+00  -5.6520879e-07   0.0000000e+00
   8.0000000e+00  -1.1191696e-05   0.0000000e+00
   1.0000000e+01   2.0958017e-09   0.0000000e+00
   1.2000000e+01   2.9924154e-07   0.0000000e+00
   1.4000000e+01   5.9419827e-07   0.0000000e+00
   1.6000000e+01   1.9691729e-07   0.0000000e+00
   1.8000000e+01   1.4536874e-07   0.0000000e+00
   2.0000000e+01   1.7255621e-07   0.0000000e+00
   2.2000000e+01   9.8234186e-08   0.0000000e+00
   2.4000000e+01   9.0192011e-08   0.0000000e+00
   2.6000000e+01   1.0202180e-07   0.0000000e+00
   2.8000000e+01   1.0298124e-07   0.0000000e+00
   3.0000000e+01   1.2563587e-07   0.0000000e+00
   3.2000000e+01   1.7058293e-07   0.0000000e+00
   3.4000000e+01   2.9851930e-07   0.0000000e+00
   3.6000000e+01   2.0895506e-06   0.0000000e+00
   3.8000000e+01  -3.0366109e-07   0.0000000e+00
   4.0000000e+01  -4.9483249e-08   0.0000000e+00
   4.2000000e+01  -3.7365021e-07   0.0000000e+00
   4.4000000e+01  -5.5029771e-08   0.0000000e+00
   4.6000000e+01  -2.4889873e-06   0.0000000e+00
   4.8000000e+01  -2.4681771e-07   0.0000000e+00
   5.0000000e+01  -2.3868193e-07   0.0000000e+00
   5.2000000e+01   3.1926515e-06   0.0000000e+00
   5.4000000e+01  -8.9585371e-08   0.0000000e+00
   5.6000000e+01  -2.3732476e-08   0.0000000e+00
   5.8000000e+01  -2.4685380e-07   0.0000000e+00
   6.0000000e+01  -2.8063978e-09   0.0000000e+00
   6.2000000e+01  -2.3761830e-08   0.0000000e+00
   6.4000000e+01  -3.1730235e-08   0.0000000e+00
   6.6000000e+01  -3.6743777e-08   0.0000000e+00
   6.8000000e+01  -4.1402046e-08   0.0000000e+00
   7.0000000e+01  -3.4549997e-08   0.0000000e+00
   7.2000000e+01  -4.4958107e-08   0.0000000e+00
   7.4000000e+01  -4.9347008e-08   0.0000000e+00
   7.6000000e+01  -5.3978441e-08   0.0000000e+00
   7.8000000e+01  -5.9446757e-08   0.0000000e+00
   8.0000000e+01  -6.6283825e-08   0.0000000e+00
   8.2000000e+01  -7.5313805e-08   0.0000000e+00
   8.4000000e+01  -8.8175381e-08   0.0000000e+00
   8.6000000e+01  -1.0916671e-07   0.0000000e+00
   8.8000000e+01  -1.5748224e-07   0.0000000e+00
   9.0000000e+01   3.5490976e-07   0.0000000e+00
   9.2000000e+01  -1.6024085e-08   0.0000000e+00
   9.4000000e+01  -1.0791308e-07   0.0000000e+00
   9.6000000e+01  -1.9203242e-07   0.0000000e+00
   9.8000000e+01  -3.7867163e-07   0.0000000e+00
   1.0000000e+02  -2.0812219e-06   0.0000000e+00
   1.0200000e+02   6.6235573e-07   0.0000000e+00
   1.0400000e+02   2.9205228e-07   0.0000000e+00
   1.0600000e+02   1.8506716e-07   0.0000000e+00
   1.0800000e+02   1.8087294e-07   0.0000000e+00
   1.1000000e+02   1.2168221e-07   0.0000000e+00
   1.1200000e+02   1.0075781e-07   0.0000000e+00
   1.1400000e+02   8.6880636e-08   0.0000000e+00
   1.1600000e+02   7.6825626e-08   0.0000000e+00
   1.1800000e+02   6.9190070e-08   0.0000000e+00
   1.2000000e+02   6.3198449e-08   0.0000000e+00
   1.2200000e+02   5.8367406e-08   0.0000000e+00
   1.2400000e+02   5.4360320e-08   0.0000000e+00
   1.2600000e+02   5.0897831e-08   0.0000000e+00
   1.2800000e+02   4.7652385e-08   0.0000000e+00
   1.3000000e+02   4.3935988e-08   0.0000000e+00
   1.3200000e+02   3.6169729e-08   0.0000000e+00
   1.3400000e+02   6.7271920e-08   0.0000000e+00
   1.3600000e+02   3.8223205e-08   0.0000000e+00
   1.3800000e+02   1.7396207e-07   0.0000000e+00
   1.4000000e+02   7.6610793e-08   0.0000000e+00
   1.4200000e+02   9.1380548e-08   0.0000000e+00
   1.4400000e+02   3.6810312e-08   0.0000000e+00
   1.4600000e+02   9.4183662e-08   0.0000000e+00
   1.4800000e+02   1.2566704e-08   0.0000000e+00
   1.5000000e+02   4.7877220e-08   0.0000000e+00
   1.5200000e+02   8.0087508e-08   0.0000000e+00
   1.5400000e+02   4.5451889e-07   0.0000000e+00
   1.5600000e+02  -4.7243881e-08   0.0000000e+00
   1.5800000e+02  -4.2166901e-09   0.0000000e+00
   1.6000000e+02   8.0420200e-09   0.0000000e+00
   1.6200000e+02   2.6246521e-08   0.0000000e+00
   1.6400000e+02   3.4570426e-08   0.0000000e+00
   1.6600000e+02   5.7718440e-08   0.0000000e+00
   1.6800000e+02  -4.3573666e-08   0.0000000e+00
   1.7000000e+02   5.8491118e-08   0.0000000e+00
   1.7200000e+02  -2.0108188e-07   0.0000000e+00
   1.7400000e+02  -2.6360858e-08   0.0000000e+00
   1.7600000e+02  -6.0233035e-09   0.0000000e+00
   1.7800000e+02   3.3307357e-09   0.0000000e+00
   1.8000000e+02   9.7186375e-09   0.0000000e+00
   1.8200000e+02   1.5310543e-08   0.0000000e+00
   1.8400000e+02   2.1178538e-08   0.0000000e+00
   1.8600000e+02   6.5324849e-08   0.0000000e+00
   1.8800000e+02   4.7288247e-08   0.0000000e+00
   1.9000000e+02   9.1751777e-08   0.0000000e+00
   1.9200000e+02  -1.5684958e-06   0.0000000e+00
   1.9400000e+02  -6.5835071e-08   0.0000000e+00
   1.9600000e+02  -2.3304425e-08   0.0000000e+00
   1.9800000e+02  -2.2010055e-08   0.0000000e+00
   2.0000000e+02  -8.7270009e-09   0.0000000e+00
