      139.    0.3740170E-03   0.2892230E-02  -0.4789422E-03   0.1449038E-01   0.1864710E-02  -0.2760243E-02   0.2816280E-01  -0.1327681E-01  -0.4237380E-02   0.1217643E+00  -0.1158542E+00  -0.1835270E-01   0.4213781E-01  -0.1645516E-01  -0.7118294E-02   0.7601834E-01   0.1475446E+00  -0.9836524E-02   0.1494070E-01   0.3845919E-02  -0.1827959E-02   0.4979520E-01   0.6088036E-02  -0.5389262E-02   0.3937494E-03   0.5596194E-02  -0.3960822E-03   0.8430969E-01   0.9079478E-01  -0.1271920E-02   0.1268216E-02  -0.8047032E-02   0.7922356E-03  -0.3685916E-02   0.2879989E-01  -0.3093051E-03  -0.1195124E-01  -0.2317454E-01  -0.1483097E-02  -0.4785919E-02   0.4463043E-01  -0.2700170E-02   0.7122644E-01  -0.1059862E+00   0.3507684E-01  -0.2514236E-01   0.2489880E-01  -0.1011765E-01  -0.4817921E-01  -0.3475510E-01  -0.3011208E-01  -0.4618447E-01  -0.1783892E+00  -0.4859266E-01   0.3385140E-01  -0.1229384E+00   0.6851037E-01  -0.3977072E-02   0.2294170E-01  -0.3260580E-01  -0.1395520E+00   0.1365674E-01   0.1975310E+00  -0.2223488E-01  -0.1451761E-01   0.3910204E-02  -0.5450191E-01  -0.5586881E-02   0.6241595E-02  -0.1527497E-01   0.3802663E-01   0.2539815E-02   0.5696979E-01   0.1169577E-02   0.1190760E-01  -0.5478209E-01  -0.1155379E-01  -0.1186864E-01  -0.1676268E+00   0.1767395E-01  -0.5362197E-01   0.1892668E-01   0.1215369E+00   0.7613330E-02   0.2203570E-01   0.1580872E-02   0.1820359E-01   0.3319495E-01   0.1884989E-01   0.3086290E-01  -0.6257239E-01   0.1014222E-01  -0.7210743E-01   0.4702948E-01   0.1611838E-01   0.6223368E-01  -0.2189563E-01   0.3889195E-01  -0.4544783E-01   0.6326543E-02   0.9821587E-01   0.1441406E-01  -0.8889106E-03   0.9337757E-01  -0.1913172E-01   0.1859399E-02  -0.4787237E-01  -0.2787924E-01   0.1674712E-03  -0.2200813E-01   0.3518483E-02   0.2257754E-01  -0.6589940E-02  -0.2580315E-01  -0.7330503E-02  -0.1031301E-01   0.1039179E-01  -0.2383784E-01  -0.4945553E-03   0.1572048E-01
      140.    0.3820462E-03   0.2920765E-02  -0.4789926E-03   0.1464003E-01   0.1873048E-02  -0.2760297E-02   0.2852314E-01  -0.1344180E-01  -0.4237422E-02   0.1232206E+00  -0.1171803E+00  -0.1835278E-01   0.4263967E-01  -0.1667176E-01  -0.7118402E-02   0.7688378E-01   0.1491415E+00  -0.9836347E-02   0.1502102E-01   0.3903859E-02  -0.1827825E-02   0.4996346E-01   0.6234490E-02  -0.5388642E-02   0.4464633E-03   0.5648521E-02  -0.3961636E-03   0.8528227E-01   0.9189538E-01  -0.1270658E-02   0.1232600E-02  -0.8132752E-02   0.7923856E-03  -0.3732241E-02   0.2920326E-01  -0.3093939E-03  -0.1205221E-01  -0.2348222E-01  -0.1483479E-02  -0.4777807E-02   0.4501370E-01  -0.2700555E-02   0.7150029E-01  -0.1066595E+00   0.3508167E-01  -0.2530752E-01   0.2509171E-01  -0.1011908E-01  -0.4855734E-01  -0.3486033E-01  -0.3011551E-01  -0.4670776E-01  -0.1782192E+00  -0.4859705E-01   0.3512193E-01  -0.1222710E+00   0.6851437E-01  -0.4621638E-02   0.2279406E-01  -0.3260713E-01  -0.1354270E+00   0.1349846E-01   0.1975321E+00  -0.2197924E-01  -0.1229039E-01   0.3909271E-02  -0.5409758E-01  -0.3770254E-02   0.6239462E-02  -0.1503812E-01   0.3106260E-01   0.2539088E-02   0.5642055E-01   0.1246152E-02   0.1191009E-01  -0.5415360E-01  -0.1204088E-01  -0.1187113E-01  -0.1651596E+00   0.1804661E-01  -0.5362859E-01   0.1854259E-01   0.1230555E+00   0.7613985E-02   0.2094731E-01   0.1591035E-02   0.1820301E-01   0.3134013E-01   0.1860093E-01   0.3086130E-01  -0.5794750E-01   0.9864228E-02  -0.7210213E-01   0.4300205E-01   0.1575080E-01   0.6222798E-01  -0.1870743E-01   0.3757994E-01  -0.4544227E-01   0.5427640E-02   0.9382751E-01   0.1441169E-01   0.5774941E-03   0.8810381E-01  -0.1912826E-01   0.4015468E-02  -0.4455237E-01  -0.2787366E-01  -0.1216375E-04  -0.1920430E-01   0.3517387E-02   0.2492896E-01  -0.5004800E-02  -0.2579579E-01  -0.8107026E-02  -0.7527371E-02   0.1038829E-01  -0.2532503E-01  -0.1545783E-03   0.1571480E-01
      141.    0.3903881E-03   0.2949191E-02  -0.4790429E-03   0.1478935E-01   0.1881216E-02  -0.2760351E-02   0.2888483E-01  -0.1360743E-01  -0.4237465E-02   0.1246792E+00  -0.1185086E+00  -0.1835287E-01   0.4314262E-01  -0.1688963E-01  -0.7118511E-02   0.7774859E-01   0.1507395E+00  -0.9836170E-02   0.1509805E-01   0.3962536E-02  -0.1827691E-02   0.5011701E-01   0.6384251E-02  -0.5388021E-02   0.5010145E-03   0.5700401E-02  -0.3962450E-03   0.8625137E-01   0.9299820E-01  -0.1269396E-02   0.1194833E-02  -0.8218211E-02   0.7925355E-03  -0.3778411E-02   0.2960869E-01  -0.3094826E-03  -0.1215080E-01  -0.2379123E-01  -0.1483860E-02  -0.4766236E-02   0.4539431E-01  -0.2700939E-02   0.7173869E-01  -0.1073209E+00   0.3508650E-01  -0.2546355E-01   0.2528284E-01  -0.1012052E-01  -0.4891579E-01  -0.3495933E-01  -0.3011894E-01  -0.4720904E-01  -0.1780073E+00  -0.4860143E-01   0.3639034E-01  -0.1215722E+00   0.6851834E-01  -0.5270393E-02   0.2264101E-01  -0.3260844E-01  -0.1312217E+00   0.1333676E-01   0.1975331E+00  -0.2171252E-01  -0.1004457E-01   0.3908336E-02  -0.5367136E-01  -0.1938067E-02   0.6237324E-02  -0.1479193E-01   0.2405215E-01   0.2538360E-02   0.5584699E-01   0.1320360E-02   0.1191256E-01  -0.5349940E-01  -0.1251793E-01  -0.1187360E-01  -0.1626130E+00   0.1839996E-01  -0.5363513E-01   0.1814852E-01   0.1244508E+00   0.7614627E-02   0.1984713E-01   0.1600798E-02   0.1820238E-01   0.2946961E-01   0.1832850E-01   0.3085960E-01  -0.5329392E-01   0.9568273E-02  -0.7209660E-01   0.3895785E-01   0.1536112E-01   0.6222209E-01  -0.1551569E-01   0.3620785E-01  -0.4543656E-01   0.4533176E-02   0.8927566E-01   0.1440927E-01   0.2036449E-02   0.8266899E-01  -0.1912472E-01   0.6155605E-02  -0.4114195E-01  -0.2786795E-01  -0.1864944E-03  -0.1635569E-01   0.3516273E-02   0.2723940E-01  -0.3398330E-02  -0.2578829E-01  -0.8862863E-02  -0.4719183E-02   0.1038473E-01  -0.2676764E-01   0.1841227E-03   0.1570902E-01
      142.    0.3990490E-03   0.2977504E-02  -0.4790933E-03   0.1493833E-01   0.1889212E-02  -0.2760404E-02   0.2924787E-01  -0.1377369E-01  -0.4237507E-02   0.1261401E+00  -0.1198392E+00  -0.1835295E-01   0.4364665E-01  -0.1710875E-01  -0.7118620E-02   0.7861268E-01   0.1523384E+00  -0.9835993E-02   0.1517173E-01   0.4021956E-02  -0.1827557E-02   0.5025562E-01   0.6537353E-02  -0.5387400E-02   0.5574285E-03   0.5751829E-02  -0.3963263E-03   0.8721685E-01   0.9410325E-01  -0.1268134E-02   0.1154882E-02  -0.8303408E-02   0.7926853E-03  -0.3824418E-02   0.3001621E-01  -0.3095712E-03  -0.1224697E-01  -0.2410157E-01  -0.1484241E-02  -0.4751147E-02   0.4577231E-01  -0.2701324E-02   0.7194097E-01  -0.1079706E+00   0.3509132E-01  -0.2561026E-01   0.2547220E-01  -0.1012195E-01  -0.4925417E-01  -0.3505213E-01  -0.3012236E-01  -0.4768776E-01  -0.1777542E+00  -0.4860579E-01   0.3765614E-01  -0.1208426E+00   0.6852229E-01  -0.5923106E-02   0.2248267E-01  -0.3260974E-01  -0.1269378E+00   0.1317176E-01   0.1975340E+00  -0.2143486E-01  -0.7780914E-02   0.3907398E-02  -0.5322360E-01  -0.9087683E-04   0.6235182E-02  -0.1453648E-01   0.1699795E-01   0.2537629E-02   0.5524982E-01   0.1392121E-02   0.1191502E-01  -0.5282021E-01  -0.1298463E-01  -0.1187606E-01  -0.1599902E+00   0.1873367E-01  -0.5364158E-01   0.1774494E-01   0.1257216E+00   0.7615256E-02   0.1873659E-01   0.1610199E-02   0.1820170E-01   0.2758594E-01   0.1803290E-01   0.3085782E-01  -0.4861790E-01   0.9254520E-02  -0.7209086E-01   0.3490251E-01   0.1494975E-01   0.6221599E-01  -0.1232486E-01   0.3477705E-01  -0.4543069E-01   0.3644660E-02   0.8456515E-01   0.1440679E-01   0.3485831E-02   0.7707938E-01  -0.1912110E-01   0.8276596E-02  -0.3764503E-01  -0.2786212E-01  -0.3550662E-03  -0.1346613E-01   0.3515141E-02   0.2950529E-01  -0.1772576E-02  -0.2578065E-01  -0.9596546E-02  -0.1892667E-02   0.1038111E-01  -0.2816326E-01   0.5208926E-03   0.1570314E-01
      143.    0.4080352E-03   0.3005701E-02  -0.4791437E-03   0.1508694E-01   0.1897032E-02  -0.2760458E-02   0.2961225E-01  -0.1394059E-01  -0.4237549E-02   0.1276032E+00  -0.1211720E+00  -0.1835303E-01   0.4415173E-01  -0.1732915E-01  -0.7118728E-02   0.7947597E-01   0.1539382E+00  -0.9835815E-02   0.1524201E-01   0.4082127E-02  -0.1827423E-02   0.5037904E-01   0.6693832E-02  -0.5386779E-02   0.6157307E-03   0.5802795E-02  -0.3964077E-03   0.8817858E-01   0.9521056E-01  -0.1266872E-02   0.1112712E-02  -0.8388339E-02   0.7928351E-03  -0.3870254E-02   0.3042585E-01  -0.3096599E-03  -0.1234066E-01  -0.2441328E-01  -0.1484623E-02  -0.4732479E-02   0.4614774E-01  -0.2701707E-02   0.7210652E-01  -0.1086086E+00   0.3509613E-01  -0.2574750E-01   0.2565983E-01  -0.1012338E-01  -0.4957208E-01  -0.3513877E-01  -0.3012577E-01  -0.4814339E-01  -0.1774600E+00  -0.4861013E-01   0.3891883E-01  -0.1200826E+00   0.6852620E-01  -0.6579546E-02   0.2231920E-01  -0.3261102E-01  -0.1225771E+00   0.1300359E-01   0.1975348E+00  -0.2114639E-01  -0.5500208E-02   0.3906457E-02  -0.5275465E-01   0.1770761E-02   0.6233035E-02  -0.1427187E-01   0.9902693E-02   0.2536897E-02   0.5462980E-01   0.1461355E-02   0.1191747E-01  -0.5211675E-01  -0.1344067E-01  -0.1187850E-01  -0.1572944E+00   0.1904739E-01  -0.5364796E-01   0.1733232E-01   0.1268668E+00   0.7615871E-02   0.1761714E-01   0.1619275E-02   0.1820097E-01   0.2569168E-01   0.1771441E-01   0.3085595E-01  -0.4392579E-01   0.8923138E-02  -0.7208490E-01   0.3084172E-01   0.1451711E-01   0.6220970E-01  -0.9139401E-02   0.3328900E-01  -0.4542465E-01   0.2763609E-02   0.7970100E-01   0.1440426E-01   0.4923523E-02   0.7134142E-01  -0.1911741E-01   0.1037524E-01  -0.3406560E-01  -0.2785617E-01  -0.5174253E-03  -0.1053952E-01   0.3513992E-02   0.3172318E-01  -0.1295968E-03  -0.2577287E-01  -0.1030663E-01   0.9479490E-03   0.1037743E-01  -0.2950955E-01   0.8550764E-03   0.1569716E-01
      144.    0.4173531E-03   0.3033776E-02  -0.4791941E-03   0.1523517E-01   0.1904673E-02  -0.2760512E-02   0.2997796E-01  -0.1410811E-01  -0.4237592E-02   0.1290684E+00  -0.1225069E+00  -0.1835312E-01   0.4465785E-01  -0.1755082E-01  -0.7118837E-02   0.8033837E-01   0.1555388E+00  -0.9835638E-02   0.1530882E-01   0.4143054E-02  -0.1827289E-02   0.5048705E-01   0.6853723E-02  -0.5386158E-02   0.6759467E-03   0.5853293E-02  -0.3964890E-03   0.8913642E-01   0.9632014E-01  -0.1265610E-02   0.1068289E-02  -0.8473001E-02   0.7929848E-03  -0.3915913E-02   0.3083764E-01  -0.3097485E-03  -0.1243183E-01  -0.2472638E-01  -0.1485004E-02  -0.4710175E-02   0.4652066E-01  -0.2702090E-02   0.7223470E-01  -0.1092351E+00   0.3510093E-01  -0.2587510E-01   0.2584576E-01  -0.1012480E-01  -0.4986915E-01  -0.3521932E-01  -0.3012918E-01  -0.4857541E-01  -0.1771253E+00  -0.4861446E-01   0.4017793E-01  -0.1192929E+00   0.6853009E-01  -0.7239486E-02   0.2215074E-01  -0.3261229E-01  -0.1181414E+00   0.1283235E-01   0.1975355E+00  -0.2084725E-01  -0.3203237E-02   0.3905514E-02  -0.5226487E-01   0.3646291E-02   0.6230884E-02  -0.1399818E-01   0.2769055E-02   0.2536162E-02   0.5398768E-01   0.1527982E-02   0.1191990E-01  -0.5138980E-01  -0.1388574E-01  -0.1188093E-01  -0.1545290E+00   0.1934083E-01  -0.5365426E-01   0.1691115E-01   0.1278852E+00   0.7616474E-02   0.1649026E-01   0.1628065E-02   0.1820020E-01   0.2378946E-01   0.1737336E-01   0.3085400E-01  -0.3922400E-01   0.8574313E-02  -0.7207872E-01   0.2678121E-01   0.1406364E-01   0.6220321E-01  -0.5963780E-02   0.3174522E-01  -0.4541846E-01   0.1891548E-02   0.7468834E-01   0.1440167E-01   0.6347410E-02   0.6546166E-01  -0.1911363E-01   0.1244836E-01  -0.3040774E-01  -0.2785009E-01  -0.6731188E-03  -0.7579766E-02   0.3512824E-02   0.3388966E-01   0.1528548E-02  -0.2576495E-01  -0.1099170E-01   0.3798428E-02   0.1037369E-01  -0.3080423E-01   0.1186021E-02   0.1569108E-01
      145.    0.4270091E-03   0.3061727E-02  -0.4792444E-03   0.1538301E-01   0.1912133E-02  -0.2760566E-02   0.3034498E-01  -0.1427625E-01  -0.4237634E-02   0.1305357E+00  -0.1238439E+00  -0.1835320E-01   0.4516500E-01  -0.1777376E-01  -0.7118945E-02   0.8119981E-01   0.1571400E+00  -0.9835460E-02   0.1537212E-01   0.4204745E-02  -0.1827155E-02   0.5057939E-01   0.7017060E-02  -0.5385536E-02   0.7381020E-03   0.5903316E-02  -0.3965703E-03   0.9009023E-01   0.9743201E-01  -0.1264348E-02   0.1021580E-02  -0.8557394E-02   0.7931345E-03  -0.3961388E-02   0.3125160E-01  -0.3098371E-03  -0.1252043E-01  -0.2504091E-01  -0.1485384E-02  -0.4684176E-02   0.4689110E-01  -0.2702473E-02   0.7232487E-01  -0.1098501E+00   0.3510573E-01  -0.2599290E-01   0.2603004E-01  -0.1012623E-01  -0.5014499E-01  -0.3529383E-01  -0.3013257E-01  -0.4898330E-01  -0.1767506E+00  -0.4861878E-01   0.4143295E-01  -0.1184741E+00   0.6853396E-01  -0.7902698E-02   0.2197742E-01  -0.3261355E-01  -0.1136323E+00   0.1265818E-01   0.1975362E+00  -0.2053760E-01  -0.8907887E-03   0.3904567E-02  -0.5175464E-01   0.5535156E-02   0.6228729E-02  -0.1371553E-01  -0.4400273E-02   0.2535426E-02   0.5332428E-01   0.1591925E-02   0.1192232E-01  -0.5064013E-01  -0.1431956E-01  -0.1188335E-01  -0.1516973E+00   0.1961367E-01  -0.5366048E-01   0.1648193E-01   0.1287760E+00   0.7617064E-02   0.1535743E-01   0.1636612E-02   0.1819938E-01   0.2188191E-01   0.1701008E-01   0.3085196E-01  -0.3451897E-01   0.8208240E-02  -0.7207233E-01   0.2272679E-01   0.1358982E-01   0.6219652E-01  -0.2802494E-02   0.3014725E-01  -0.4541211E-01   0.1030002E-02   0.6953248E-01   0.1439903E-01   0.7755392E-02   0.5944681E-01  -0.1910978E-01   0.1449277E-01  -0.2667559E-01  -0.2784390E-01  -0.8216953E-03  -0.4590816E-02   0.3511639E-02   0.3600139E-01   0.3199794E-02  -0.2575689E-01  -0.1165035E-01   0.6654537E-02   0.1036990E-01  -0.3204512E-01   0.1513076E-02   0.1568490E-01
      146.    0.4370094E-03   0.3089551E-02  -0.4792948E-03   0.1553044E-01   0.1919408E-02  -0.2760619E-02   0.3071332E-01  -0.1444502E-01  -0.4237676E-02   0.1320049E+00  -0.1251829E+00  -0.1835328E-01   0.4567314E-01  -0.1799798E-01  -0.7119053E-02   0.8206020E-01   0.1587418E+00  -0.9835282E-02   0.1543184E-01   0.4267205E-02  -0.1827020E-02   0.5065585E-01   0.7183879E-02  -0.5384915E-02   0.8022222E-03   0.5952857E-02  -0.3966516E-03   0.9103989E-01   0.9854620E-01  -0.1263086E-02   0.9725517E-03  -0.8641516E-02   0.7932841E-03  -0.4006671E-02   0.3166778E-01  -0.3099257E-03  -0.1260642E-01  -0.2535687E-01  -0.1485765E-02  -0.4654424E-02   0.4725914E-01  -0.2702855E-02   0.7237643E-01  -0.1104539E+00   0.3511052E-01  -0.2610074E-01   0.2621269E-01  -0.1012765E-01  -0.5039922E-01  -0.3536236E-01  -0.3013596E-01  -0.4936653E-01  -0.1763363E+00  -0.4862308E-01   0.4268343E-01  -0.1176269E+00   0.6853779E-01  -0.8568955E-02   0.2179942E-01  -0.3261479E-01  -0.1090518E+00   0.1248121E-01   0.1975367E+00  -0.2021759E-01   0.1436350E-02   0.3903618E-02  -0.5122438E-01   0.7436803E-02   0.6226569E-02  -0.1342401E-01  -0.1160260E-01   0.2534688E-02   0.5264041E-01   0.1653105E-02   0.1192472E-01  -0.4986857E-01  -0.1474183E-01  -0.1188575E-01  -0.1488029E+00   0.1986563E-01  -0.5366662E-01   0.1604517E-01   0.1295383E+00   0.7617641E-02   0.1422019E-01   0.1644959E-02   0.1819851E-01   0.1997170E-01   0.1662494E-01   0.3084983E-01  -0.2981724E-01   0.7825127E-02  -0.7206572E-01   0.1868425E-01   0.1309612E-01   0.6218963E-01   0.3399566E-03   0.2849672E-01  -0.4540560E-01   0.1805041E-03   0.6423882E-01   0.1439633E-01   0.9145377E-02   0.5330368E-01  -0.1910584E-01   0.1650535E-01  -0.2287335E-01  -0.2783759E-01  -0.9627048E-03  -0.1576627E-02   0.3510435E-02   0.3805515E-01   0.4882085E-02  -0.2574869E-01  -0.1228122E-01   0.9512052E-02   0.1036604E-01  -0.3323014E-01   0.1835593E-02   0.1567862E-01
      147.    0.4473605E-03   0.3117242E-02  -0.4793452E-03   0.1567744E-01   0.1926496E-02  -0.2760673E-02   0.3108296E-01  -0.1461440E-01  -0.4237718E-02   0.1334760E+00  -0.1265238E+00  -0.1835337E-01   0.4618227E-01  -0.1822347E-01  -0.7119161E-02   0.8291946E-01   0.1603442E+00  -0.9835104E-02   0.1548794E-01   0.4330443E-02  -0.1826886E-02   0.5071618E-01   0.7354215E-02  -0.5384293E-02   0.8683328E-03   0.6001909E-02  -0.3967329E-03   0.9198526E-01   0.9966273E-01  -0.1261823E-02   0.9211700E-03  -0.8725363E-02   0.7934336E-03  -0.4051757E-02   0.3208620E-01  -0.3100143E-03  -0.1268975E-01  -0.2567432E-01  -0.1486146E-02  -0.4620860E-02   0.4762483E-01  -0.2703237E-02   0.7238875E-01  -0.1110464E+00   0.3511530E-01  -0.2619845E-01   0.2639376E-01  -0.1012907E-01  -0.5063149E-01  -0.3542496E-01  -0.3013934E-01  -0.4972462E-01  -0.1758830E+00  -0.4862737E-01   0.4392888E-01  -0.1167518E+00   0.6854160E-01  -0.9238032E-02   0.2161687E-01  -0.3261602E-01  -0.1044017E+00   0.1230156E-01   0.1975371E+00  -0.1988740E-01   0.3777390E-02   0.3902666E-02  -0.5067448E-01   0.9350679E-02   0.6224404E-02  -0.1312373E-01  -0.1883524E-01   0.2533948E-02   0.5193693E-01   0.1711446E-02   0.1192711E-01  -0.4907595E-01  -0.1515228E-01  -0.1188814E-01  -0.1458495E+00   0.2009643E-01  -0.5367268E-01   0.1560140E-01   0.1301712E+00   0.7618204E-02   0.1308004E-01   0.1653152E-02   0.1819760E-01   0.1806154E-01   0.1621832E-01   0.3084762E-01  -0.2512537E-01   0.7425193E-02  -0.7205889E-01   0.1465946E-01   0.1258306E-01   0.6218254E-01   0.3459067E-02   0.2679527E-01  -0.4539893E-01  -0.6554153E-03   0.5881291E-01   0.1439358E-01   0.1051529E-01   0.4703922E-01  -0.1910183E-01   0.1848299E-01  -0.1900528E-01  -0.2783115E-01  -0.1095700E-02   0.1458832E-02   0.3509214E-02   0.4004777E-01   0.6573366E-02  -0.2574035E-01  -0.1288299E-01   0.1236677E-01   0.1036212E-01  -0.3435728E-01   0.2152931E-02   0.1567223E-01
      148.    0.4580686E-03   0.3144798E-02  -0.4793956E-03   0.1582401E-01   0.1933393E-02  -0.2760727E-02   0.3145389E-01  -0.1478440E-01  -0.4237760E-02   0.1349489E+00  -0.1278666E+00  -0.1835345E-01   0.4669237E-01  -0.1845024E-01  -0.7119270E-02   0.8377752E-01   0.1619470E+00  -0.9834926E-02   0.1554035E-01   0.4394463E-02  -0.1826752E-02   0.5076015E-01   0.7528105E-02  -0.5383671E-02   0.9364594E-03   0.6050466E-02  -0.3968142E-03   0.9292623E-01   0.1007816E+00  -0.1260561E-02   0.8674013E-03  -0.8808937E-02   0.7935831E-03  -0.4096639E-02   0.3250689E-01  -0.3101028E-03  -0.1277037E-01  -0.2599326E-01  -0.1486526E-02  -0.4583427E-02   0.4798824E-01  -0.2703618E-02   0.7236123E-01  -0.1116280E+00   0.3512008E-01  -0.2628589E-01   0.2657330E-01  -0.1013049E-01  -0.5084142E-01  -0.3548172E-01  -0.3014272E-01  -0.5005704E-01  -0.1753911E+00  -0.4863164E-01   0.4516887E-01  -0.1158496E+00   0.6854538E-01  -0.9909708E-02   0.2142995E-01  -0.3261723E-01  -0.9968386E-01   0.1211938E-01   0.1975374E+00  -0.1954718E-01   0.6131544E-02   0.3901711E-02  -0.5010540E-01   0.1127623E-01   0.6222235E-02  -0.1281480E-01  -0.2609550E-01   0.2533206E-02   0.5121472E-01   0.1766871E-02   0.1192948E-01  -0.4826315E-01  -0.1555063E-01  -0.1189051E-01  -0.1428407E+00   0.2030580E-01  -0.5367866E-01   0.1515115E-01   0.1306742E+00   0.7618755E-02   0.1193855E-01   0.1661238E-02   0.1819663E-01   0.1615415E-01   0.1579062E-01   0.3084532E-01  -0.2044994E-01   0.7008667E-02  -0.7205184E-01   0.1065830E-01   0.1205115E-01   0.6217526E-01   0.6550335E-02   0.2504461E-01  -0.4539210E-01  -0.1476224E-02   0.5326038E-01   0.1439077E-01   0.1186307E-01   0.4066046E-01  -0.1909774E-01   0.2042259E-01  -0.1507567E-01  -0.2782460E-01  -0.1220235E-02   0.4511587E-02   0.3507975E-02   0.4197619E-01   0.8271599E-02  -0.2573187E-01  -0.1345434E-01   0.1521450E-01   0.1035815E-01  -0.3542464E-01   0.2464451E-02   0.1566575E-01
      149.    0.4691402E-03   0.3172214E-02  -0.4794459E-03   0.1597012E-01   0.1940097E-02  -0.2760781E-02   0.3182610E-01  -0.1495501E-01  -0.4237802E-02   0.1364235E+00  -0.1292112E+00  -0.1835353E-01   0.4720342E-01  -0.1867830E-01  -0.7119378E-02   0.8463430E-01   0.1635502E+00  -0.9834748E-02   0.1558902E-01   0.4459274E-02  -0.1826617E-02   0.5078753E-01   0.7705582E-02  -0.5383049E-02   0.1006628E-02   0.6098519E-02  -0.3968955E-03   0.9386267E-01   0.1019029E+00  -0.1259299E-02   0.8112122E-03  -0.8892235E-02   0.7937325E-03  -0.4141310E-02   0.3292989E-01  -0.3101913E-03  -0.1284825E-01  -0.2631375E-01  -0.1486906E-02  -0.4542070E-02   0.4834944E-01  -0.2703999E-02   0.7229328E-01  -0.1121986E+00   0.3512485E-01  -0.2636290E-01   0.2675135E-01  -0.1013190E-01  -0.5102866E-01  -0.3553269E-01  -0.3014609E-01  -0.5036333E-01  -0.1748613E+00  -0.4863589E-01   0.4640292E-01  -0.1149210E+00   0.6854913E-01  -0.1058376E-01   0.2123881E-01  -0.3261843E-01  -0.9490019E-01   0.1193479E-01   0.1975376E+00  -0.1919711E-01   0.8498026E-02   0.3900754E-02  -0.4951757E-01   0.1321292E-01   0.6220062E-02  -0.1249735E-01  -0.3338071E-01   0.2532463E-02   0.5047470E-01   0.1819307E-02   0.1193184E-01  -0.4743108E-01  -0.1593663E-01  -0.1189287E-01  -0.1397804E+00   0.2049349E-01  -0.5368456E-01   0.1469498E-01   0.1310467E+00   0.7619292E-02   0.1079728E-01   0.1669266E-02   0.1819562E-01   0.1425227E-01   0.1534228E-01   0.3084293E-01  -0.1579759E-01   0.6575790E-02  -0.7204458E-01   0.6686659E-02   0.1150094E-01   0.6216778E-01   0.9609262E-02   0.2324648E-01  -0.4538511E-01  -0.2280391E-02   0.4758698E-01   0.1438791E-01   0.1318667E-01   0.3417451E-01  -0.1909357E-01   0.2232113E-01  -0.1108885E-01  -0.2781792E-01  -0.1335867E-02   0.7577666E-02   0.3506718E-02   0.4383745E-01   0.9974758E-02  -0.2572325E-01  -0.1399401E-01   0.1805109E-01   0.1035411E-01  -0.3643042E-01   0.2769523E-02   0.1565916E-01
      150.    0.4805815E-03   0.3199487E-02  -0.4794963E-03   0.1611575E-01   0.1946604E-02  -0.2760834E-02   0.3219959E-01  -0.1512622E-01  -0.4237844E-02   0.1378997E+00  -0.1305575E+00  -0.1835361E-01   0.4771539E-01  -0.1890764E-01  -0.7119486E-02   0.8548970E-01   0.1651537E+00  -0.9834569E-02   0.1563390E-01   0.4524882E-02  -0.1826483E-02   0.5079808E-01   0.7886683E-02  -0.5382427E-02   0.1078863E-02   0.6146063E-02  -0.3969767E-03   0.9479445E-01   0.1030267E+00  -0.1258036E-02   0.7525692E-03  -0.8975257E-02   0.7938819E-03  -0.4185764E-02   0.3335524E-01  -0.3102797E-03  -0.1292333E-01  -0.2663580E-01  -0.1487286E-02  -0.4496729E-02   0.4870849E-01  -0.2704380E-02   0.7218428E-01  -0.1127585E+00   0.3512961E-01  -0.2642933E-01   0.2692796E-01  -0.1013332E-01  -0.5119286E-01  -0.3557795E-01  -0.3014944E-01  -0.5064297E-01  -0.1742940E+00  -0.4864013E-01   0.4763061E-01  -0.1139667E+00   0.6855286E-01  -0.1125997E-01   0.2104364E-01  -0.3261961E-01  -0.9005261E-01   0.1174793E-01   0.1975378E+00  -0.1883738E-01   0.1087605E-01   0.3899794E-02  -0.4891146E-01   0.1516019E-01   0.6217884E-02  -0.1217148E-01  -0.4068820E-01   0.2531717E-02   0.4971781E-01   0.1868679E-02   0.1193419E-01  -0.4658063E-01  -0.1631001E-01  -0.1189521E-01  -0.1366725E+00   0.2065928E-01  -0.5369038E-01   0.1423345E-01   0.1312881E+00   0.7619817E-02   0.9657792E-02   0.1677288E-02   0.1819456E-01   0.1235867E-01   0.1487373E-01   0.3084046E-01  -0.1117499E-01   0.6126811E-02  -0.7203709E-01   0.2750451E-02   0.1093298E-01   0.6216010E-01   0.1263136E-01   0.2140266E-01  -0.4537796E-01  -0.3066389E-02   0.4179855E-01   0.1438499E-01   0.1448409E-01   0.2758858E-01  -0.1908932E-01   0.2417559E-01  -0.7049200E-02  -0.2781112E-01  -0.1442157E-02   0.1065311E-01   0.3505443E-02   0.4562867E-01   0.1168084E-01  -0.2571449E-01  -0.1450076E-01   0.2087243E-01   0.1035002E-01  -0.3737292E-01   0.3067523E-02   0.1565248E-01
