   2.0000000e+00   1.1472764e-04   0.0000000e+00
   4.0000000e+00   1.9309359e-04   0.0000000e+00
   6.0000000e+00   1.8522169e-04   0.0000000e+00
   8.0000000e+00   2.8602367e-03   0.0000000e+00
   1.0000000e+01  -3.6162552e-04   0.0000000e+00
   1.2000000e+01   1.4637896e-04   0.0000000e+00
   1.4000000e+01   1.5172100e-04   0.0000000e+00
   1.6000000e+01   3.0058586e-04   0.0000000e+00
   1.8000000e+01   7.1459094e-04   0.0000000e+00
   2.0000000e+01  -1.4680154e-03   0.0000000e+00
   2.2000000e+01  -4.5928281e-04   0.0000000e+00
   2.4000000e+01  -4.7748411e-04   0.0000000e+00
   2.6000000e+01  -9.9898572e-05   0.0000000e+00
   2.8000000e+01  -2.8690763e-04   0.0000000e+00
   3.0000000e+01  -3.4594035e-04   0.0000000e+00
   3.2000000e+01  -6.3481321e-04   0.0000000e+00
   3.4000000e+01   3.5884186e-03   0.0000000e+00
   3.6000000e+01   3.5254136e-04   0.0000000e+00
   3.8000000e+01   1.7978554e-04   0.0000000e+00
   4.0000000e+01   1.1800102e-04   0.0000000e+00
   4.2000000e+01   6.4034113e-05   0.0000000e+00
   4.4000000e+01   4.3016131e-05   0.0000000e+00
   4.6000000e+01   5.2241821e-04   0.0000000e+00
   4.8000000e+01   8.9500928e-05   0.0000000e+00
   5.0000000e+01   1.1601285e-04   0.0000000e+00
   5.2000000e+01  -9.2270593e-04   0.0000000e+00
   5.4000000e+01  -7.2993130e-05   0.0000000e+00
   5.6000000e+01  -2.3427645e-05   0.0000000e+00
   5.8000000e+01  -3.2281323e-05   0.0000000e+00
   6.0000000e+01  -2.6173749e-05   0.0000000e+00
   6.2000000e+01  -2.8812859e-05   0.0000000e+00
   6.4000000e+01  -3.0870447e-05   0.0000000e+00
   6.6000000e+01  -7.2018962e-06   0.0000000e+00
   6.8000000e+01   1.1086507e-03   0.0000000e+00
   7.0000000e+01  -2.7847535e-03   0.0000000e+00
   7.2000000e+01   6.7171814e-04   0.0000000e+00
   7.4000000e+01   3.2236428e-04   0.0000000e+00
   7.6000000e+01   2.5823208e-04   0.0000000e+00
   7.8000000e+01   2.8462738e-04   0.0000000e+00
   8.0000000e+01   5.3855648e-04   0.0000000e+00
