1.039474579717636871337891e+10,5.886165983276621818542480e+09,5.886165983276633262634277e+09,1.523451859106600470840931e+07,-6.224704857906574010848999e+07,3.534346676597937196493149e+07,-1.039474579717636871337891e+10,-5.886165983276621818542480e+09,-5.886165983276633262634277e+09,-1.523451859106593020260334e+07,8.827734627124497294425964e+07,-6.137376445815870165824890e+07
5.886165983276621818542480e+09,1.039474579717636871337891e+10,5.886165983276633262634277e+09,2.062556975942084938287735e+07,-5.685599741071088612079620e+07,7.977996447260321676731110e+07,-5.886165983276621818542480e+09,-1.039474579717636871337891e+10,-5.886165983276633262634277e+09,-4.665586745160010457038879e+07,5.685599741071080416440964e+07,-5.374966678042387962341309e+07
5.886165983276633262634277e+09,5.886165983276633262634277e+09,1.039474579717635917663574e+10,2.151253064473141729831696e+07,-9.501448306366910040378571e+07,4.162147881964489817619324e+07,-5.886165983276633262634277e+09,-5.886165983276633262634277e+09,-1.039474579717635917663574e+10,4.517767047447768040001392e+06,6.898418537148991227149963e+07,-4.162147881964489817619324e+07
1.523451859106600470840931e+07,2.062556975942084938287735e+07,2.151253064473141729831696e+07,4.730166207589149475097656e+06,-5.899172929406518815085292e+05,-2.362774011276149540208280e+05,-1.523451859106600470840931e+07,-2.062556975942084938287735e+07,-2.151253064473141729831696e+07,-4.725045336530201137065887e+06,5.536711734490575036033988e+05,2.674026495602621580474079e+05
-6.224704857906574010848999e+07,-5.685599741071088612079620e+07,-9.501448306366910040378571e+07,-5.899172929406518815085292e+05,5.554136623435427434742451e+06,-7.841548167572262464091182e+05,6.224704857906572520732880e+07,5.685599741071087867021561e+07,9.501448306366908550262451e+07,3.696091733046133886091411e+05,-5.364953752232034690678120e+06,8.152800651898734504356980e+05
3.534346676597937196493149e+07,7.977996447260321676731110e+07,4.162147881964489817619324e+07,-2.362774011276149540208280e+05,-7.841548167572262464091182e+05,5.301553783508754335343838e+06,-3.534346676597937196493149e+07,-7.977996447260320186614990e+07,-4.162147881964489072561264e+07,1.596928149157508050848264e+04,7.479086972656308207660913e+05,-5.044999544381120242178440e+06
-1.039474579717636871337891e+10,-5.886165983276621818542480e+09,-5.886165983276633262634277e+09,-1.523451859106600470840931e+07,6.224704857906572520732880e+07,-3.534346676597937196493149e+07,1.039474579717636871337891e+10,5.886165983276621818542480e+09,5.886165983276633262634277e+09,1.523451859106593020260334e+07,-8.827734627124497294425964e+07,6.137376445815870165824890e+07
-5.886165983276621818542480e+09,-1.039474579717636871337891e+10,-5.886165983276633262634277e+09,-2.062556975942084938287735e+07,5.685599741071087867021561e+07,-7.977996447260320186614990e+07,5.886165983276621818542480e+09,1.039474579717636871337891e+10,5.886165983276633262634277e+09,4.665586745160010457038879e+07,-5.685599741071080416440964e+07,5.374966678042387962341309e+07
-5.886165983276633262634277e+09,-5.886165983276633262634277e+09,-1.039474579717635917663574e+10,-2.151253064473141729831696e+07,9.501448306366908550262451e+07,-4.162147881964489072561264e+07,5.886165983276633262634277e+09,5.886165983276633262634277e+09,1.039474579717635917663574e+10,-4.517767047447768040001392e+06,-6.898418537148991227149963e+07,4.162147881964489817619324e+07
-1.523451859106593020260334e+07,-4.665586745160010457038879e+07,4.517767047447768040001392e+06,-4.725045336530201137065887e+06,3.696091733046133886091411e+05,1.596928149157508050848264e+04,1.523451859106593020260334e+07,4.665586745160010457038879e+07,-4.517767047447768040001392e+06,5.020496453064570203423500e+06,-4.836490476096756174229085e+05,-1.973805237208809703588486e+05
8.827734627124497294425964e+07,5.685599741071080416440964e+07,6.898418537148991227149963e+07,5.536711734490575036033988e+05,-5.364953752232034690678120e+06,7.479086972656308207660913e+05,-8.827734627124497294425964e+07,-5.685599741071080416440964e+07,-6.898418537148991227149963e+07,-4.836490476096756174229085e+05,5.476342868621959351003170e+06,-9.293199394949364941567183e+05
-6.137376445815870165824890e+07,-5.374966678042387962341309e+07,-4.162147881964489817619324e+07,2.674026495602621580474079e+05,8.152800651898734504356980e+05,-5.044999544381120242178440e+06,6.137376445815870165824890e+07,5.374966678042387962341309e+07,4.162147881964489817619324e+07,-1.973805237208809703588486e+05,-9.293199394949364941567183e+05,5.089017292846801690757275e+06
