1.039474579717636871337891e+10,5.886165983276621818542480e+09,5.886165983276633262634277e+09,-2.081073940982238948345184e+07,-7.795590563732816837728024e+06,4.454656677320164442062378e+07,-1.039474579717636871337891e+10,-5.886165983276621818542480e+09,-5.886165983276633262634277e+09,2.081073940982245653867722e+07,3.382588825591206550598145e+07,-7.057686446538096666336060e+07
5.886165983276621818542480e+09,1.039474579717636871337891e+10,5.886165983276633262634277e+09,-3.382588825591208040714264e+07,-2.081073940982250124216080e+07,7.057686446538095176219940e+07,-5.886165983276621818542480e+09,-1.039474579717636871337891e+10,-5.886165983276633262634277e+09,7.795590563732827082276344e+06,2.081073940982243418693542e+07,-4.454656677320161461830139e+07
5.886165983276633262634277e+09,5.886165983276633262634277e+09,1.039474579717635917663574e+10,-2.373582736337923631072044e+07,-4.976612505555844306945801e+07,4.162147881964489817619324e+07,-5.886165983276633262634277e+09,-5.886165983276633262634277e+09,-1.039474579717635917663574e+10,4.976612505555842816829681e+07,2.373582736337925866246223e+07,-4.162147881964489817619324e+07
-2.081073940982238948345184e+07,-3.382588825591208040714264e+07,-2.373582736337923631072044e+07,4.788594567609769292175770e+06,-2.972661966777077759616077e+05,-6.203701687604401959106326e+05,2.081073940982238948345184e+07,3.382588825591208040714264e+07,2.373582736337923631072044e+07,-4.730339573885332792997360e+06,3.141541998516015592031181e+05,5.452271718621109612286091e+05
-7.795590563732816837728024e+06,-2.081073940982250124216080e+07,-4.976612505555844306945801e+07,-2.972661966777077759616077e+05,4.972656567754213698208332e+06,-5.283391686882181093096733e+05,7.795590563732815906405449e+06,2.081073940982250124216080e+07,4.976612505555845052003860e+07,1.300921997071574878646061e+05,-4.730339573885332792997360e+06,4.531961717898889328353107e+05
4.454656677320164442062378e+07,7.057686446538095176219940e+07,4.162147881964489817619324e+07,-6.203701687604401959106326e+05,-5.283391686882181093096733e+05,5.157714039728613570332527e+06,-4.454656677320163697004318e+07,-7.057686446538093686103821e+07,-4.162147881964489072561264e+07,4.531961717898885835893452e+05,5.452271718621110776439309e+05,-5.007428045931955799460411e+06
-1.039474579717636871337891e+10,-5.886165983276621818542480e+09,-5.886165983276633262634277e+09,2.081073940982238948345184e+07,7.795590563732815906405449e+06,-4.454656677320163697004318e+07,1.039474579717636871337891e+10,5.886165983276621818542480e+09,5.886165983276633262634277e+09,-2.081073940982245653867722e+07,-3.382588825591206550598145e+07,7.057686446538096666336060e+07
-5.886165983276621818542480e+09,-1.039474579717636871337891e+10,-5.886165983276633262634277e+09,3.382588825591208040714264e+07,2.081073940982250124216080e+07,-7.057686446538093686103821e+07,5.886165983276621818542480e+09,1.039474579717636871337891e+10,5.886165983276633262634277e+09,-7.795590563732827082276344e+06,-2.081073940982243418693542e+07,4.454656677320161461830139e+07
-5.886165983276633262634277e+09,-5.886165983276633262634277e+09,-1.039474579717635917663574e+10,2.373582736337923631072044e+07,4.976612505555845052003860e+07,-4.162147881964489072561264e+07,5.886165983276633262634277e+09,5.886165983276633262634277e+09,1.039474579717635917663574e+10,-4.976612505555842816829681e+07,-2.373582736337925866246223e+07,4.162147881964489817619324e+07
2.081073940982245653867722e+07,7.795590563732827082276344e+06,4.976612505555842816829681e+07,-4.730339573885332792997360e+06,1.300921997071574878646061e+05,4.531961717898885835893452e+05,-2.081073940982245653867722e+07,-7.795590563732827082276344e+06,-4.976612505555842816829681e+07,4.972656567754212766885757e+06,-2.972661966777078923769295e+05,-5.283391686882179928943515e+05
3.382588825591206550598145e+07,2.081073940982243418693542e+07,2.373582736337925866246223e+07,3.141541998516015592031181e+05,-4.730339573885332792997360e+06,5.452271718621110776439309e+05,-3.382588825591206550598145e+07,-2.081073940982243418693542e+07,-2.373582736337925866246223e+07,-2.972661966777078923769295e+05,4.788594567609768360853195e+06,-6.203701687604403123259544e+05
-7.057686446538096666336060e+07,-4.454656677320161461830139e+07,-4.162147881964489817619324e+07,5.452271718621109612286091e+05,4.531961717898889328353107e+05,-5.007428045931955799460411e+06,7.057686446538096666336060e+07,4.454656677320161461830139e+07,4.162147881964489817619324e+07,-5.283391686882179928943515e+05,-6.203701687604403123259544e+05,5.157714039728613570332527e+06
